gene	expressed.libs	libs.total	ratio	genome
1140.SAMN02598254.Synpcc7942_0037	169	228	0.7412280701754386	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0038	228	228	1	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0039	228	228	1	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0040	228	228	1	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0041	221	228	0.9692982456140351	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0042	228	228	1	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0043	220	228	0.9649122807017544	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0044	195	228	0.8552631578947368	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0045	176	228	0.7719298245614035	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0046	228	228	1	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0047	189	228	0.8289473684210527	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0048	228	228	1	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0049	228	228	1	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0050	228	228	1	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0051	226	228	0.9912280701754386	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0052	226	228	0.9912280701754386	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0053	217	228	0.9517543859649122	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0054	228	228	1	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0055	227	228	0.9956140350877193	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0056	227	228	0.9956140350877193	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0057	226	228	0.9912280701754386	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0058	228	228	1	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0059	228	228	1	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0060	227	228	0.9956140350877193	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0061	226	228	0.9912280701754386	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0062	227	228	0.9956140350877193	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0063	80	228	0.3508771929824561	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0064	98	228	0.4298245614035088	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0065	228	228	1	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0066	226	228	0.9912280701754386	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0067	227	228	0.9956140350877193	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0068	225	228	0.9868421052631579	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0069	198	228	0.868421052631579	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0070	209	228	0.9166666666666666	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0071	227	228	0.9956140350877193	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0072	228	228	1	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0073	228	228	1	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0074	98	228	0.4298245614035088	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0075	228	228	1	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0076	227	228	0.9956140350877193	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0077	228	228	1	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0078	228	228	1	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0079	228	228	1	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0080	228	228	1	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0081	228	228	1	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0082	228	228	1	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0083	225	228	0.9868421052631579	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0084	228	228	1	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0085	213	228	0.9342105263157895	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0086	228	228	1	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0087	228	228	1	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0088	228	228	1	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_R0025	224	228	0.9824561403508771	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0089	228	228	1	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0090	228	228	1	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0091	228	228	1	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0092	228	228	1	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0093	227	228	0.9956140350877193	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0094	54	228	0.23684210526315788	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0095	227	228	0.9956140350877193	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0096	223	228	0.9780701754385965	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0097	211	228	0.9254385964912281	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0098	228	228	1	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0099	228	228	1	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0100	213	228	0.9342105263157895	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0101	228	228	1	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0102	228	228	1	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0103	199	228	0.8728070175438597	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0104	227	228	0.9956140350877193	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0105	225	228	0.9868421052631579	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0106	226	228	0.9912280701754386	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0107	228	228	1	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0108	205	228	0.8991228070175439	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0109	228	228	1	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0110	228	228	1	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0111	228	228	1	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0112	178	228	0.7807017543859649	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0113	195	228	0.8552631578947368	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0114	228	228	1	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0115	62	228	0.2719298245614035	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0116	129	228	0.5657894736842105	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0117	201	228	0.881578947368421	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0118	228	228	1	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0119	74	228	0.32456140350877194	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0120	204	228	0.8947368421052632	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0121	186	228	0.8157894736842105	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_R0026	112	228	0.49122807017543857	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0122	213	228	0.9342105263157895	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0123	197	228	0.8640350877192983	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_R0027	137	228	0.6008771929824561	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0124	228	228	1	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0125	228	228	1	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0126	228	228	1	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0127	226	228	0.9912280701754386	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0128	228	228	1	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0129	227	228	0.9956140350877193	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0130	228	228	1	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0131	219	228	0.9605263157894737	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0132	78	228	0.34210526315789475	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0133	228	228	1	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0134	228	228	1	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0135	218	228	0.956140350877193	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0136	198	228	0.868421052631579	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0137	228	228	1	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0138	226	228	0.9912280701754386	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0139	228	228	1	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0140	228	228	1	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0141	228	228	1	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0142	228	228	1	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0143	228	228	1	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0144	228	228	1	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0145	227	228	0.9956140350877193	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0146	228	228	1	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0147	228	228	1	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0148	227	228	0.9956140350877193	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0149	213	228	0.9342105263157895	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0150	188	228	0.8245614035087719	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0151	227	228	0.9956140350877193	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0152	228	228	1	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0153	228	228	1	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0154	228	228	1	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0155	200	228	0.8771929824561403	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0156	228	228	1	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0157	228	228	1	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0158	228	228	1	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0159	217	228	0.9517543859649122	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0160	225	228	0.9868421052631579	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0161	228	228	1	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0162	228	228	1	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0163	227	228	0.9956140350877193	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0164	228	228	1	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0165	228	228	1	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0166	228	228	1	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_R0028	228	228	1	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0167	226	228	0.9912280701754386	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0168	228	228	1	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0169	228	228	1	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0170	228	228	1	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0171	228	228	1	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0172	224	228	0.9824561403508771	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0173	126	228	0.5526315789473685	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0174	200	228	0.8771929824561403	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0175	204	228	0.8947368421052632	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0176	228	228	1	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0177	228	228	1	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0178	228	228	1	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0179	127	228	0.5570175438596491	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0180	222	228	0.9736842105263158	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0181	227	228	0.9956140350877193	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0182	47	228	0.20614035087719298	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0183	226	228	0.9912280701754386	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0184	227	228	0.9956140350877193	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0185	216	228	0.9473684210526315	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0186	171	228	0.75	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0187	228	228	1	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
1140.SAMN02598254.Synpcc7942_0188	112	228	0.49122807017543857	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
